,sequence_index,entry_point,entry_datetime,exit_point,exit_datetime,station_id,station_name,station_lat,station_lon,min_distance_km,model_name,window,split,pc
129,453,[33.1067 27.8617],2007-09-21 08:41:21.807,[33.1067 27.8617],2007-09-21 08:41:21.807,NI135,NICOSIA,35.03,33.16,532.7321846145448,tw48-30dBG_A,6,val,98
130,75,[ 36.8287 -79.595 ],2007-07-14 15:55:43.483,[ 36.8287 -79.595 ],2007-07-14 15:55:43.483,WP937,WALLOPS IS,37.9,-75.5,380.9641811565902,tw48-30dBG_A,6,val,98
131,399,[ 36.2742 -73.89  ],2007-09-12 15:31:12.791,[ 36.2742 -73.89  ],2007-09-12 15:31:12.791,WP937,WALLOPS IS,37.9,-75.5,230.37479457716725,tw48-30dBG_A,6,val,98
132,256,[39.1802 26.3444],2007-11-18 08:51:17.126,[39.1802 26.3444],2007-11-18 08:51:17.126,AT138,ATHENS,38.0,23.5,279.8687306276356,tw48-30dBG_A,7,val,98
133,367,[  37.0453 -103.1406],2007-12-08 17:26:43.123,[  37.0453 -103.1406],2007-12-08 17:26:43.123,BC840,BOULDER,40.0,-105.30000000000001,378.4304930489804,tw48-30dBG_A,7,val,98
134,94,[ 21.3463 104.5658],2007-10-19 03:25:26.178,[ 21.3463 104.5658],2007-10-19 03:25:26.178,HA419,HAINAN,19.4,109.0,510.333793617447,tw48-30dBG_A,7,val,98
135,405,[ 40.5995 130.7375],2007-12-16 01:54:18.870,[ 33.1831 128.5801],2007-12-16 01:56:21.750,IC437,I-CHEON,37.14,127.54,450.0224464375906,tw48-30dBG_A,7,val,98
136,96,[7.32   3.4435],2007-10-19 10:01:27.726,[7.32   3.4435],2007-10-19 10:01:27.726,IL008,ILORIN,8.5,4.5,175.37165654885197,tw48-30dBG_A,7,val,98
137,405,[ 33.1831 128.5801],2007-12-16 01:56:21.750,[ 33.1831 128.5801],2007-12-16 01:56:21.750,JJ433,JEJU,33.43,126.3,213.6578695544398,tw48-30dBG_A,7,val,98
138,35,[  6.7381 168.7963],2007-10-06 23:00:00.884,[  6.7381 168.7963],2007-10-06 23:00:00.884,KJ609,KWAJALEIN,9.0,167.2,306.87133495711254,tw48-30dBG_A,7,val,98
139,204,[ 12.9439 170.0124],2007-11-07 22:57:58.041,[  5.4942 168.4234],2007-11-07 23:00:00.921,KJ609,KWAJALEIN,9.0,167.2,412.5178709278644,tw48-30dBG_A,7,val,98
140,239,[  6.9672 164.0881],2007-11-14 23:18:00.771,[  6.9672 164.0881],2007-11-14 23:18:00.771,KJ609,KWAJALEIN,9.0,167.2,410.4934912559159,tw48-30dBG_A,7,val,98
141,254,[  6.538  165.5063],2007-11-17 23:12:00.948,[  6.538  165.5063],2007-11-17 23:12:00.948,KJ609,KWAJALEIN,9.0,167.2,331.3013084162063,tw48-30dBG_A,7,val,98
142,409,[  7.366  163.9312],2007-12-16 23:18:00.738,[  7.366  163.9312],2007-12-16 23:18:00.738,KJ609,KWAJALEIN,9.0,167.2,403.0377058184485,tw48-30dBG_A,7,val,98
143,405,[-18.7752 116.9973],2007-12-16 02:10:39.443,[-26.2043 115.2578],2007-12-16 02:12:42.323,LM42B,LEARMONTH,-21.8,114.1,452.1137286296762,tw48-30dBG_A,7,val,98
144,95,[-26.3391  20.6112],2007-10-19 08:32:41.094,[-26.3391  20.6112],2007-10-19 08:32:41.094,LV12P,LOUISVALE,-28.5,21.2,247.20835002144833,tw48-30dBG_A,7,val,98
145,151,[-25.7498  17.6535],2007-10-29 08:44:41.118,[-25.7498  17.6535],2007-10-29 08:44:41.118,LV12P,LOUISVALE,-28.5,21.2,465.4628648896296,tw48-30dBG_A,7,val,98
146,169,[-26.259   19.0485],2007-11-01 08:38:40.390,[-26.259   19.0485],2007-11-01 08:38:40.390,LV12P,LOUISVALE,-28.5,21.2,327.4335162373407,tw48-30dBG_A,7,val,98
147,95,[32.9426 33.9112],2007-10-19 08:16:22.161,[32.9426 33.9112],2007-10-19 08:16:22.161,NI135,NICOSIA,35.03,33.16,242.21920488081844,tw48-30dBG_A,7,val,98
148,151,[33.7057 31.0157],2007-10-29 08:28:19.305,[33.7057 31.0157],2007-10-29 08:28:19.305,NI135,NICOSIA,35.03,33.16,245.79178642385327,tw48-30dBG_A,7,val,98
149,169,[33.022  32.3486],2007-11-01 08:22:21.457,[33.022  32.3486],2007-11-01 08:22:21.457,NI135,NICOSIA,35.03,33.16,235.4652596829032,tw48-30dBG_A,7,val,98
150,94,[ 6.6905 76.8435],2007-10-19 05:07:30.525,[ 6.6905 76.8435],2007-10-19 05:07:30.525,TM308,TRIVANDRUM,8.54,76.87,205.67603745059054,tw48-30dBG_A,7,val,98
151,53,[ 36.45   -75.3871],2007-10-11 15:36:40.975,[ 36.45   -75.3871],2007-10-11 15:36:40.975,WP937,WALLOPS IS,37.9,-75.5,161.5428128298516,tw48-30dBG_A,7,val,98
152,367,[ 36.9513 -78.6559],2007-12-08 15:48:41.969,[ 36.9513 -78.6559],2007-12-08 15:48:41.969,WP937,WALLOPS IS,37.9,-75.5,297.95845753118294,tw48-30dBG_A,7,val,98
153,341,[ 29.3375 -84.1464],2008-03-07 16:01:45.932,[ 29.3375 -84.1464],2008-03-07 16:01:45.932,EG931,EGLIN AFB,30.5,-86.5,261.06815021918635,tw48-30dBG_A,8,val,98
154,197,[-17.6268  31.3895],2008-02-10 07:52:11.138,[-25.057   29.6711],2008-02-10 07:54:14.018,MU12K,MADIMBO,-22.39,30.88,321.07118871129694,tw48-30dBG_A,8,val,98
155,440,[-17.6184  29.4079],2008-03-26 07:58:37.066,[-25.0486  27.6909],2008-03-26 08:00:39.946,MU12K,MADIMBO,-22.39,30.88,439.0456409676882,tw48-30dBG_A,8,val,98
156,218,[  37.8519 -107.2376],2008-05-10 17:38:43.309,[  37.8519 -107.2376],2008-05-10 17:38:43.309,BC840,BOULDER,40.0,-105.30000000000001,291.78134668254717,tw48-30dBG_A,9,val,98
157,431,[  38.8816 -107.7632],2008-06-21 17:40:13.618,[  38.8816 -107.7632],2008-06-21 17:40:13.618,BC840,BOULDER,40.0,-105.30000000000001,245.3591453981444,tw48-30dBG_A,9,val,98
158,59,[ 28.2474 -91.0429],2008-04-12 16:27:15.666,[ 28.2474 -91.0429],2008-04-12 16:27:15.666,EG931,EGLIN AFB,30.5,-86.5,506.4062329163242,tw48-30dBG_A,9,val,98
159,218,[ 28.4515 -85.2705],2008-05-10 16:03:16.162,[ 28.4515 -85.2705],2008-05-10 16:03:16.162,EG931,EGLIN AFB,30.5,-86.5,256.99706231993866,tw48-30dBG_A,9,val,98
160,431,[ 29.7859 -85.7753],2008-06-21 16:04:43.794,[ 29.7859 -85.7753],2008-06-21 16:04:43.794,EG931,EGLIN AFB,30.5,-86.5,105.64606056022876,tw48-30dBG_A,9,val,98
161,382,[ 40.3639 131.9003],2008-06-12 01:43:19.443,[ 32.9431 129.7573],2008-06-12 01:45:22.323,IC437,I-CHEON,37.14,127.54,508.41572791734814,tw48-30dBG_A,9,val,98
162,382,[ 32.9431 129.7573],2008-06-12 01:45:22.323,[ 32.9431 129.7573],2008-06-12 01:45:22.323,JJ433,JEJU,33.43,126.3,326.23769769681184,tw48-30dBG_A,9,val,98
163,382,[-19.2871 118.1493],2008-06-12 01:59:44.113,[-19.2871 118.1493],2008-06-12 01:59:44.113,LM42B,LEARMONTH,-21.8,114.1,505.7641575881307,tw48-30dBG_A,9,val,98
164,247,[ 36.465 -72.456],2008-05-15 15:18:11.023,[ 36.465 -72.456],2008-05-15 15:18:11.023,WP937,WALLOPS IS,37.9,-75.5,313.31514068384445,tw48-30dBG_A,9,val,98
165,462,[39.4984 25.8768],2008-09-22 08:42:47.224,[39.4984 25.8768],2008-09-22 08:42:47.224,AT138,ATHENS,38.0,23.5,265.0190600202452,tw48-30dBG_A,10,val,98
166,114,[ 29.7738 -90.9276],2008-07-21 16:24:15.824,[ 29.7738 -90.9276],2008-07-21 16:24:15.824,EG931,EGLIN AFB,30.5,-86.5,433.3362661112064,tw48-30dBG_A,10,val,98
167,136,[ -8.6527 -80.4695],2008-07-25 15:19:01.891,[ -8.6527 -80.4695],2008-07-25 15:19:01.891,JI91J,JICAMARCA,-12.0,-76.80000000000001,547.3775873664196,tw48-30dBG_A,10,val,98
168,240,[ 13.3716 165.7459],2008-08-13 23:05:58.089,[  5.9183 164.1581],2008-08-13 23:08:00.969,KJ609,KWAJALEIN,9.0,167.2,479.4525613499088,tw48-30dBG_A,10,val,98
169,144,[-25.0625  23.3292],2008-07-27 08:13:38.312,[-32.4824  21.4566],2008-07-27 08:15:41.192,LV12P,LOUISVALE,-28.5,21.2,436.75015108749534,tw48-30dBG_A,10,val,98
170,462,[-23.7319  35.8791],2008-09-22 07:22:10.896,[-23.7319  35.8791],2008-09-22 07:22:10.896,MU12K,MADIMBO,-22.39,30.88,532.7347242373487,tw48-30dBG_A,10,val,98
171,144,[34.3473 36.6623],2008-07-27 07:57:17.717,[34.3473 36.6623],2008-07-27 07:57:17.717,NI135,NICOSIA,35.03,33.16,329.0734546576822,tw48-30dBG_A,10,val,98
172,357,[ 6.0163 79.7064],2008-09-04 04:45:04.496,[ 6.0163 79.7064],2008-09-04 04:45:04.496,TM308,TRIVANDRUM,8.54,76.87,420.24882475277394,tw48-30dBG_A,10,val,98
173,136,[ 36.0859 -70.3156],2008-07-25 15:06:43.639,[ 36.0859 -70.3156],2008-07-25 15:06:43.639,WP937,WALLOPS IS,37.9,-75.5,502.5884908285075,tw48-30dBG_A,10,val,98
174,191,[ 36.1212 -72.0248],2008-08-04 15:13:13.716,[ 36.1212 -72.0248],2008-08-04 15:13:13.716,WP937,WALLOPS IS,37.9,-75.5,366.47844724939097,tw48-30dBG_A,10,val,98
175,426,[ 36.8479 -76.7817],2008-09-16 15:31:13.771,[ 36.8479 -76.7817],2008-09-16 15:31:13.771,WP937,WALLOPS IS,37.9,-75.5,162.82668438016321,tw48-30dBG_A,10,val,98
176,343,[39.2586 27.9505],2008-12-22 08:32:17.158,[39.2586 27.9505],2008-12-22 08:32:17.158,AT138,ATHENS,38.0,23.5,411.0908454586275,tw48-30dBG_A,11,val,98
177,39,[ 29.7195 -89.6958],2008-10-07 16:16:16.167,[ 29.7195 -89.6958],2008-10-07 16:16:16.167,EG931,EGLIN AFB,30.5,-86.5,319.40941742406676,tw48-30dBG_A,11,val,98
178,115,[ 33.4726 130.5591],2008-10-30 01:37:52.355,[ 33.4726 130.5591],2008-10-30 01:37:52.355,IC437,I-CHEON,37.14,127.54,491.2069155861629,tw48-30dBG_A,11,val,98
179,115,[ 33.4726 130.5591],2008-10-30 01:37:52.355,[ 33.4726 130.5591],2008-10-30 01:37:52.355,JJ433,JEJU,33.43,126.3,395.1435454616208,tw48-30dBG_A,11,val,98
180,39,[-14.6155 -74.9085],2008-10-07 14:50:27.192,[-14.6155 -74.9085],2008-10-07 14:50:27.192,JI91J,JICAMARCA,-12.0,-76.80000000000001,355.6217241397698,tw48-30dBG_A,11,val,98
181,47,[ -8.3904 -79.1373],2008-10-11 15:10:53.035,[ -8.3904 -79.1373],2008-10-11 15:10:53.035,JI91J,JICAMARCA,-12.0,-76.80000000000001,475.9238585320527,tw48-30dBG_A,11,val,98
182,67,[  6.0634 163.3626],2008-10-14 23:09:00.565,[  6.0634 163.3626],2008-10-14 23:09:00.565,KJ609,KWAJALEIN,9.0,167.2,534.348019338952,tw48-30dBG_A,11,val,98
183,273,[  6.9518 166.848 ],2008-12-08 22:54:30.530,[  6.9518 166.848 ],2008-12-08 22:54:30.530,KJ609,KWAJALEIN,9.0,167.2,231.02441658890572,tw48-30dBG_A,11,val,98
184,305,[  6.2127 170.5878],2008-12-14 22:39:00.056,[  6.2127 170.5878],2008-12-14 22:39:00.056,KJ609,KWAJALEIN,9.0,167.2,485.23295434883096,tw48-30dBG_A,11,val,98
185,161,[  32.9116 -125.6956],2008-11-07 18:42:16.278,[  32.9116 -125.6956],2008-11-07 18:42:16.278,PA836,PT ARGUELLO,34.8,-120.5,523.6131663683441,tw48-30dBG_A,11,val,98
186,316,[  33.0663 -124.7244],2008-12-16 18:37:42.372,[  33.0663 -124.7244],2008-12-16 18:37:42.372,PA836,PT ARGUELLO,34.8,-120.5,434.74824430096857,tw48-30dBG_A,11,val,98
187,39,[ 22.4214 -66.9658],2008-10-07 14:40:16.341,[ 15.073  -68.6204],2008-10-07 14:42:17.558,PRJ18,RAMEY,18.5,-67.10000000000002,414.0030556066041,tw48-30dBG_A,11,val,98
188,354,[ 5.9277 78.3602],2008-12-24 04:47:33.272,[ 5.9277 78.3602],2008-12-24 04:47:33.272,TM308,TRIVANDRUM,8.54,76.87,333.75565585901296,tw48-30dBG_A,11,val,98
189,228,[  37.203  -101.7088],2009-02-13 17:07:43.239,[  37.203  -101.7088],2009-02-13 17:07:43.239,BC840,BOULDER,40.0,-105.30000000000001,440.51082824789484,tw48-30dBG_A,12,val,98
190,342,[  37.4613 -105.0399],2009-03-05 17:20:43.661,[  37.4613 -105.0399],2009-03-05 17:20:43.661,BC840,BOULDER,40.0,-105.30000000000001,283.1906978145446,tw48-30dBG_A,12,val,98
191,15,[ 28.964  -89.6283],2009-01-03 16:13:45.924,[ 28.964  -89.6283],2009-01-03 16:13:45.924,EG931,EGLIN AFB,30.5,-86.5,346.9785586092177,tw48-30dBG_A,12,val,98
192,78,[ 32.833  132.1417],2009-01-16 01:29:21.654,[ 32.833  132.1417],2009-01-16 01:29:21.654,JJ433,JEJU,33.43,126.3,547.9205977254817,tw48-30dBG_A,12,val,98
193,218,[  6.6976 168.0568],2009-02-11 22:48:00.823,[  6.6976 168.0568],2009-02-11 22:48:00.823,KJ609,KWAJALEIN,9.0,167.2,272.8555832157974,tw48-30dBG_A,12,val,98
194,88,[  39.3112 -118.5411],2009-01-17 18:17:40.363,[  32.0629 -120.5985],2009-01-17 18:19:40.363,PA836,PT ARGUELLO,34.8,-120.5,304.48922089265994,tw48-30dBG_A,12,val,98
195,223,[  39.0012 -118.1545],2009-02-12 18:15:10.298,[  31.7517 -120.1988],2009-02-12 18:17:10.298,PA836,PT ARGUELLO,34.8,-120.5,340.1099123816564,tw48-30dBG_A,12,val,98
196,265,[  32.8339 -123.5533],2009-02-19 18:31:15.683,[  32.8339 -123.5533],2009-02-19 18:31:15.683,PA836,PT ARGUELLO,34.8,-120.5,356.8419256245971,tw48-30dBG_A,12,val,98
197,79,[ 6.8943 77.1287],2009-01-16 04:52:30.236,[ 6.8943 77.1287],2009-01-16 04:52:30.236,TM308,TRIVANDRUM,8.54,76.87,185.2004923030143,tw48-30dBG_A,12,val,98
198,325,[38.5483 25.0198],2009-05-31 08:38:47.385,[38.5483 25.0198],2009-05-31 08:38:47.385,AT138,ATHENS,38.0,23.5,146.00570707951184,tw48-30dBG_A,13,val,98
199,190,[ 33.2995 130.5678],2009-05-07 01:32:51.312,[ 33.2995 130.5678],2009-05-07 01:32:51.312,IC437,I-CHEON,37.14,127.54,507.8791524751051,tw48-30dBG_A,13,val,98
200,190,[ 33.2995 130.5678],2009-05-07 01:32:51.312,[ 33.2995 130.5678],2009-05-07 01:32:51.312,JJ433,JEJU,33.43,126.3,396.58232596368293,tw48-30dBG_A,13,val,98
201,387,[ -8.3441 -77.8156],2009-06-22 14:59:01.924,[-15.8422 -79.4325],2009-06-22 15:01:05.686,JI91J,JICAMARCA,-12.0,-76.80000000000001,421.43530482885853,tw48-30dBG_A,13,val,98
202,395,[-32.2744  24.0965],2009-06-24 07:55:43.659,[-32.2744  24.0965],2009-06-24 07:55:43.659,LV12P,LOUISVALE,-28.5,21.2,503.2625987279554,tw48-30dBG_A,13,val,98
203,233,[-24.5768  32.952 ],2009-05-15 07:27:13.678,[-24.5768  32.952 ],2009-05-15 07:27:13.678,MU12K,MADIMBO,-22.39,30.88,322.1361713500395,tw48-30dBG_A,13,val,98
204,325,[-24.7379  35.0526],2009-05-31 07:18:11.939,[-24.7379  35.0526],2009-05-31 07:18:11.939,MU12K,MADIMBO,-22.39,30.88,498.9729859074031,tw48-30dBG_A,13,val,98
205,309,[  32.8772 -125.529 ],2009-05-28 18:36:11.945,[  32.8772 -125.529 ],2009-05-28 18:36:11.945,PA836,PT ARGUELLO,34.8,-120.5,511.23498997373673,tw48-30dBG_A,13,val,98
206,33,[ 36.3152 -74.5527],2009-04-09 15:16:43.658,[ 36.3152 -74.5527],2009-04-09 15:16:43.658,WP937,WALLOPS IS,37.9,-75.5,195.21722563784374,tw48-30dBG_A,13,val,98
207,166,[ 36.5416 -75.9332],2009-05-02 15:21:43.290,[ 36.5416 -75.9332],2009-05-02 15:21:43.290,WP937,WALLOPS IS,37.9,-75.5,155.84115150655953,tw48-30dBG_A,13,val,98
208,260,[  37.6283 -106.2058],2009-08-15 17:20:14.053,[  37.6283 -106.2058],2009-08-15 17:20:14.053,BC840,BOULDER,40.0,-105.30000000000001,275.14612766846085,tw48-30dBG_A,14,val,98
209,260,[ 28.3795 -84.1998],2009-08-15 15:44:46.594,[ 28.3795 -84.1998],2009-08-15 15:44:46.594,EG931,EGLIN AFB,30.5,-86.5,324.3435440167109,tw48-30dBG_A,14,val,98
210,448,[ 20.7473 104.6893],2009-09-27 03:02:25.442,[ 20.7473 104.6893],2009-09-27 03:02:25.442,HA419,HAINAN,19.4,109.0,474.4566282189787,tw48-30dBG_A,14,val,98
211,100,[ -7.3465 -77.2524],2009-07-18 14:56:28.486,[-14.8319 -78.8581],2009-07-18 14:58:32.024,JI91J,JICAMARCA,-12.0,-76.80000000000001,385.6150418409251,tw48-30dBG_A,14,val,98
212,405,[ -7.6617 -78.6192],2009-09-18 14:59:31.503,[-15.1605 -80.2294],2009-09-18 15:01:35.265,JI91J,JICAMARCA,-12.0,-76.80000000000001,510.7429454426279,tw48-30dBG_A,14,val,98
213,420,[ 13.5844 165.2546],2009-09-21 22:55:57.962,[  6.1312 163.6658],2009-09-21 22:58:00.842,KJ609,KWAJALEIN,9.0,167.2,503.4730429227222,tw48-30dBG_A,14,val,98
214,453,[ 13.5951 169.0737],2009-09-27 22:40:27.560,[  6.142  167.4848],2009-09-27 22:42:30.440,KJ609,KWAJALEIN,9.0,167.2,319.34192516836106,tw48-30dBG_A,14,val,98
215,377,[ 21.4777 -64.9476],2009-09-04 14:22:19.018,[ 14.0281 -66.6129],2009-09-04 14:24:21.898,PRJ18,RAMEY,18.5,-67.10000000000002,400.2532043387036,tw48-30dBG_A,14,val,98
216,377,[ -4.7104 -46.0638],2009-09-04 12:51:30.511,[ -4.7104 -46.0638],2009-09-04 12:51:30.511,SAA0K,SAOLUIS,-2.6,-44.19999999999999,312.792827673965,tw48-30dBG_A,14,val,98
217,448,[13.2372 78.5196],2009-09-27 04:42:29.677,[ 5.7846 76.9338],2009-09-27 04:44:32.557,TM308,TRIVANDRUM,8.54,76.87,306.46775231105283,tw48-30dBG_A,14,val,98
218,430,[40.1006 25.6995],2009-12-22 08:31:17.109,[40.1006 25.6995],2009-12-22 08:31:17.109,AT138,ATHENS,38.0,23.5,301.0301314958885,tw48-30dBG_A,15,val,98
219,320,[  39.2188 -110.3729],2009-12-01 17:35:12.910,[  39.2188 -110.3729],2009-12-01 17:35:12.910,BC840,BOULDER,40.0,-105.30000000000001,443.10323053238335,tw48-30dBG_A,15,val,98
220,389,[  38.9136 -110.3983],2009-12-14 17:34:43.549,[  38.9136 -110.3983],2009-12-14 17:34:43.549,BC840,BOULDER,40.0,-105.30000000000001,453.998905516073,tw48-30dBG_A,15,val,98
221,114,[ 29.3737 -81.4694],2009-10-22 15:32:15.750,[ 29.3737 -81.4694],2009-10-22 15:32:15.750,EG931,EGLIN AFB,30.5,-86.5,500.607997348756,tw48-30dBG_A,15,val,98
222,320,[ 28.1348 -88.9118],2009-12-01 16:00:15.764,[ 28.1348 -88.9118],2009-12-01 16:00:15.764,EG931,EGLIN AFB,30.5,-86.5,351.89286349556266,tw48-30dBG_A,15,val,98
223,389,[ 29.6428 -88.4628],2009-12-14 15:59:16.402,[ 29.6428 -88.4628],2009-12-14 15:59:16.402,EG931,EGLIN AFB,30.5,-86.5,211.55985962531472,tw48-30dBG_A,15,val,98
224,194,[6.6434 5.9199],2009-11-08 09:27:57.350,[6.6434 5.9199],2009-11-08 09:27:57.350,IL008,ILORIN,8.5,4.5,259.06044709377153,tw48-30dBG_A,15,val,98
225,86,[ -7.3635 -76.4505],2009-10-17 14:49:57.790,[-14.9426 -78.0813],2009-10-17 14:52:02.880,JI91J,JICAMARCA,-12.0,-76.80000000000001,355.3222206625267,tw48-30dBG_A,15,val,98
226,197,[  6.6302 169.9014],2009-11-08 22:32:00.465,[  6.6302 169.9014],2009-11-08 22:32:00.465,KJ609,KWAJALEIN,9.0,167.2,397.4735166043369,tw48-30dBG_A,15,val,98
227,322,[ 12.9909 169.5867],2009-12-01 22:36:27.390,[  5.5385 167.997 ],2009-12-01 22:38:30.270,KJ609,KWAJALEIN,9.0,167.2,394.8102127644017,tw48-30dBG_A,15,val,98
228,194,[-24.9165  23.5678],2009-11-08 07:58:37.950,[-32.3362  21.6935],2009-11-08 08:00:40.830,LV12P,LOUISVALE,-28.5,21.2,429.18137366423196,tw48-30dBG_A,15,val,98
229,430,[-25.1164  35.1412],2009-12-22 07:11:13.549,[-25.1164  35.1412],2009-12-22 07:11:13.549,MU12K,MADIMBO,-22.39,30.88,529.0756030229411,tw48-30dBG_A,15,val,98
230,194,[34.489  36.9434],2009-11-08 07:42:17.354,[34.489  36.9434],2009-11-08 07:42:17.354,NI135,NICOSIA,35.03,33.16,350.79630255807166,tw48-30dBG_A,15,val,98
231,86,[ 22.2497 -70.0751],2009-10-17 14:41:49.395,[ 22.2497 -70.0751],2009-10-17 14:41:49.395,PRJ18,RAMEY,18.5,-67.10000000000002,519.5848131787562,tw48-30dBG_A,15,val,98
232,114,[ 36.8021 -79.4578],2009-10-22 15:30:12.870,[ 36.8021 -79.4578],2009-10-22 15:30:12.870,WP937,WALLOPS IS,37.9,-75.5,370.49149904743985,tw48-30dBG_A,15,val,98
233,182,[39.1487 27.3226],2010-02-02 08:22:47.230,[39.1487 27.3226],2010-02-02 08:22:47.230,AT138,ATHENS,38.0,23.5,355.9724352793195,tw48-30dBG_A,16,val,98
234,399,[  38.1064 -105.0573],2010-03-11 17:10:13.390,[  38.1064 -105.0573],2010-03-11 17:10:13.390,BC840,BOULDER,40.0,-105.30000000000001,211.59908976668515,tw48-30dBG_A,16,val,98
235,456,[  37.823  -107.0785],2010-03-21 17:17:43.618,[  37.823  -107.0785],2010-03-21 17:17:43.618,BC840,BOULDER,40.0,-105.30000000000001,286.82543597763095,tw48-30dBG_A,16,val,98
236,456,[ 28.5407 -85.0903],2010-03-21 15:42:16.471,[ 28.5407 -85.0903],2010-03-21 15:42:16.471,EG931,EGLIN AFB,30.5,-86.5,257.0345419021256,tw48-30dBG_A,16,val,98
237,318,[ 20.9569 111.1267],2010-02-26 02:32:57.500,[ 20.9569 111.1267],2010-02-26 02:32:57.500,HA419,HAINAN,19.4,109.0,281.4845856264886,tw48-30dBG_A,16,val,98
238,347,[ 12.5914 169.5552],2010-03-02 22:33:57.756,[  5.1387 167.9704],2010-03-02 22:36:00.636,KJ609,KWAJALEIN,9.0,167.2,437.6897782642008,tw48-30dBG_A,16,val,98
239,100,[-17.7347  29.3456],2010-01-18 07:38:32.857,[-25.1671  27.6241],2010-01-18 07:40:35.737,MU12K,MADIMBO,-22.39,30.88,452.8605594225068,tw48-30dBG_A,16,val,98
240,162,[  32.0799 -116.0403],2010-01-29 17:50:16.396,[  32.0799 -116.0403],2010-01-29 17:50:16.396,PA836,PT ARGUELLO,34.8,-120.5,512.4641755908787,tw48-30dBG_A,16,val,98
241,477,[13.1513 77.2055],2010-03-25 04:43:00.086,[ 5.6992 75.6185],2010-03-25 04:45:02.966,TM308,TRIVANDRUM,8.54,76.87,344.7407140623601,tw48-30dBG_A,16,val,98
242,318,[ 28.3998 112.9093],2010-02-26 02:30:54.620,[ 28.3998 112.9093],2010-02-26 02:30:54.620,WU430,WUHAN,30.5,114.4,274.52939790810404,tw48-30dBG_A,16,val,98
243,102,[38.3267 24.9174],2010-04-18 08:29:17.973,[38.3267 24.9174],2010-04-18 08:29:17.973,AT138,ATHENS,38.0,23.5,129.13298171738063,tw48-30dBG_A,17,val,98
244,35,[  38.5349 -105.0459],2010-04-06 17:09:43.497,[  38.5349 -105.0459],2010-04-06 17:09:43.497,BC840,BOULDER,40.0,-105.30000000000001,164.37371344048404,tw48-30dBG_A,17,val,98
245,68,[  37.7896 -101.5144],2010-04-12 16:54:43.153,[  37.7896 -101.5144],2010-04-12 16:54:43.153,BC840,BOULDER,40.0,-105.30000000000001,409.4987639622913,tw48-30dBG_A,17,val,98
246,187,[  37.9039 -105.2836],2010-05-02 17:09:12.932,[  37.9039 -105.2836],2010-05-02 17:09:12.932,BC840,BOULDER,40.0,-105.30000000000001,233.0803206667115,tw48-30dBG_A,17,val,98
247,35,[ 29.2561 -83.0883],2010-04-06 15:34:16.350,[ 29.2561 -83.0883],2010-04-06 15:34:16.350,EG931,EGLIN AFB,30.5,-86.5,356.8160313012744,tw48-30dBG_A,17,val,98
248,187,[ 28.6259 -83.2966],2010-05-02 15:33:45.785,[ 28.6259 -83.2966],2010-05-02 15:33:45.785,EG931,EGLIN AFB,30.5,-86.5,373.36080510246063,tw48-30dBG_A,17,val,98
249,339,[ 29.1328 -90.6884],2010-05-29 16:02:45.692,[ 29.1328 -90.6884],2010-05-29 16:02:45.692,EG931,EGLIN AFB,30.5,-86.5,431.69119188837914,tw48-30dBG_A,17,val,98
250,347,[ 28.0564 -81.5297],2010-05-31 15:25:16.468,[ 28.0564 -81.5297],2010-05-31 15:25:16.468,EG931,EGLIN AFB,30.5,-86.5,553.2809069377099,tw48-30dBG_A,17,val,98
251,369,[ 29.6567 -86.7716],2010-06-04 15:47:16.318,[ 29.6567 -86.7716],2010-06-04 15:47:16.318,EG931,EGLIN AFB,30.5,-86.5,97.34431379303575,tw48-30dBG_A,17,val,98
252,31,[ 21.0583 110.9608],2010-04-06 02:32:27.298,[ 21.0583 110.9608],2010-04-06 02:32:27.298,HA419,HAINAN,19.4,109.0,275.41034238528715,tw48-30dBG_A,17,val,98
253,209,[ 20.3177 105.0854],2010-05-06 02:54:28.066,[ 20.3177 105.0854],2010-05-06 02:54:28.066,HA419,HAINAN,19.4,109.0,421.9098133367474,tw48-30dBG_A,17,val,98
254,351,[ 20.3209 105.113 ],2010-06-01 02:53:27.263,[ 20.3209 105.113 ],2010-06-01 02:53:27.263,HA419,HAINAN,19.4,109.0,419.19260075571646,tw48-30dBG_A,17,val,98
255,339,[ -7.9378 -74.3281],2010-05-29 14:34:56.607,[-15.3827 -75.9291],2010-05-29 14:36:59.487,JI91J,JICAMARCA,-12.0,-76.80000000000001,387.7248054318251,tw48-30dBG_A,17,val,98
256,43,[  7.201 166.354],2010-04-07 22:42:30.560,[  7.201 166.354],2010-04-07 22:42:30.560,KJ609,KWAJALEIN,9.0,167.2,220.6555532383437,tw48-30dBG_A,17,val,98
257,177,[  6.9729 164.3783],2010-04-30 22:49:30.516,[  6.9729 164.3783],2010-04-30 22:49:30.516,KJ609,KWAJALEIN,9.0,167.2,383.8491174795821,tw48-30dBG_A,17,val,98
258,102,[-25.0867  34.9355],2010-04-18 07:08:44.413,[-25.0867  34.9355],2010-04-18 07:08:44.413,MU12K,MADIMBO,-22.39,30.88,510.1538363578321,tw48-30dBG_A,17,val,98
259,339,[ 21.657  -67.9878],2010-05-29 14:26:48.546,[ 21.657  -67.9878],2010-05-29 14:26:48.546,PRJ18,RAMEY,18.5,-67.10000000000002,363.07694913050796,tw48-30dBG_A,17,val,98
