Time,lat,long,depth,mag
2010-03-05T16:09:29.920Z,-3.758,100.943,35,5.4
2010-03-05T21:15:48.600Z,-29.934,-71.917,31.7,5.2
2010-03-05T21:34:36.970Z,13.59,-90.921,18.5,5
2010-03-05T22:03:38.450Z,1.317,126.361,61.2,5
2010-03-06T00:33:01.550Z,48.896,91.481,10,5.1
2010-03-06T01:23:18.800Z,-37.057,-73.521,10,5.1
2010-03-06T03:09:27.900Z,-34.636,-72.24,15,5
2010-03-06T12:10:56.760Z,-13.141,166.687,96.3,5.5
2010-03-06T13:31:12.940Z,44.174,147.647,52.9,5.7
2010-03-06T15:19:06.990Z,-37.434,-73.711,35,5.2
2010-03-06T17:23:12.730Z,14.664,144.221,10,5.2
2010-03-06T17:53:47.780Z,14.702,144.287,10,5
2010-03-06T18:03:22.860Z,-36.174,-72.972,35,5
2010-03-06T19:09:28.960Z,14.653,144.206,10,5.1
2010-03-07T04:46:31.700Z,-33.166,-72.064,18.8,5.1
2010-03-07T07:05:24.640Z,-16.236,-115.296,18,6.3
2010-03-07T07:51:09.820Z,11.284,140.601,66,5.1
2010-03-07T15:59:44.600Z,-37.99,-73.3,26.8,5.9
2010-03-07T16:15:33.840Z,15.852,147.549,19.6,5
2010-03-07T16:18:28.840Z,-38.046,-73.5,21.4,5
2010-03-07T18:36:00.240Z,-34.608,-71.906,35,5.3
2010-03-07T22:00:35.600Z,-34.109,-71.977,9.7,5.2
2010-03-07T23:46:57.750Z,-36.156,-73.042,24.9,5.1
2010-03-08T02:32:34.710Z,38.864,39.986,12,6.1
2010-03-08T04:40:24.860Z,-33.233,-71.906,35,5
2010-03-08T07:47:41.960Z,38.709,40.051,10,5.6
2010-03-08T08:07:56.650Z,-33.781,-72.002,28.3,5.1
2010-03-08T09:47:08.890Z,19.348,144.743,427,6.1
2010-03-08T10:14:23.480Z,38.828,40.119,5,5.2
2010-03-08T11:12:10.790Z,38.776,40.143,5,5.1
2010-03-08T13:03:43.840Z,-34.533,-73.82,34.7,5.1
2010-03-08T13:47:23.440Z,-34.582,-71.58,39.6,5.1
2010-03-08T16:04:12.040Z,-35.947,-73.255,35,5
2010-03-08T16:49:51.780Z,-32.66,-71.644,21.8,5
2010-03-08T17:03:16.830Z,-25.712,-66.617,10,5.8
2010-03-08T17:50:45.820Z,-32.595,-71.641,23.8,5.3
2010-03-08T18:08:01.780Z,-32.614,-71.613,22.4,5.3
2010-03-08T18:18:51.890Z,-32.634,-71.721,23.6,5
2010-03-08T18:43:24.500Z,-32.714,-71.827,7.9,5.1
2010-03-08T23:43:29.340Z,-32.569,-71.631,28.8,5
2010-03-09T06:00:45.420Z,11.23,125.458,78.8,5.1
2010-03-09T14:06:52.270Z,51.489,-173.531,35,5.8
2010-03-09T21:28:08.000Z,-59.25,149.25,10,5
2010-03-09T21:59:23.230Z,-34.765,-73.949,35,5
2010-03-09T22:10:50.680Z,-33.855,-72.324,36,5.1
2010-03-10T02:41:48.000Z,-36.981,-72.718,32.2,5.2
2010-03-10T04:01:48.750Z,-37.156,-73.681,36.6,5.2
2010-03-10T05:19:07.380Z,-18.526,168.951,226.7,5.1
2010-03-10T08:07:24.220Z,7.128,-34.307,10,5.3
2010-03-10T08:45:23.130Z,-34.992,-73.831,35,5.1
2010-03-10T09:04:09.900Z,-36.699,-73.189,27.3,5.1
2010-03-10T09:37:59.080Z,-36.934,-73.498,35,5.2
2010-03-10T12:20:58.920Z,-33.562,-72.298,35,5.6
2010-03-10T14:32:21.770Z,36.426,86.966,10,5.1
2010-03-10T16:00:51.970Z,-38.093,-74.906,22.9,5.1
2010-03-11T06:22:18.480Z,-57.285,-27.931,307.6,5.6
2010-03-11T12:31:26.600Z,-15.348,-173.373,34.2,5.3
2010-03-11T12:44:12.980Z,-37.259,-73.512,41.6,5.1
2010-03-11T14:39:43.950Z,-34.29,-71.891,11,6.9
2010-03-11T14:48:31.310Z,-34.255,-71.674,35,5.2
2010-03-11T14:55:27.510Z,-34.326,-71.799,18,7
2010-03-11T14:58:15.130Z,-34.614,-71.99,35,5.6
2010-03-11T15:06:02.130Z,-34.47,-72.004,31.5,6
2010-03-11T15:26:15.590Z,-34.245,-71.866,23,5.3
2010-03-11T15:34:50.010Z,-34.344,-71.728,27.5,5
2010-03-11T15:54:35.600Z,-34.507,-72.124,12.7,5
2010-03-11T16:56:33.760Z,-34.393,-71.802,39.7,5.3
2010-03-11T17:18:49.720Z,-34.293,-71.906,17.9,5.2
2010-03-11T18:20:23.030Z,-34.469,-71.978,35,5
2010-03-11T19:28:06.400Z,-34.346,-71.976,33.2,5.4
2010-03-11T20:11:20.400Z,-34.381,-71.979,8,5.6
2010-03-11T21:09:09.060Z,-7.439,128.146,178.3,5.1
2010-03-11T21:50:03.300Z,-34.416,-72.006,9.6,5.2
2010-03-11T22:34:03.910Z,-37.705,-73.651,24.5,5.3
2010-03-11T23:20:15.890Z,-23.709,-175.802,14.7,5.3
2010-03-12T01:46:55.900Z,-34.417,-71.985,7.3,5
2010-03-12T03:22:46.570Z,-9.195,157.598,35,5.3
2010-03-12T06:10:34.400Z,-34.488,-71.823,22.9,5
2010-03-12T10:32:35.310Z,-37.695,-73.786,35,5.1
2010-03-12T14:16:02.800Z,46.682,152.674,38.7,5.1
2010-03-12T14:39:41.160Z,-58.708,-25.667,35,5.2
2010-03-12T16:04:51.200Z,-34.337,-71.942,36,5
2010-03-12T16:50:01.700Z,-34.233,-71.917,7,5.8
2010-03-12T17:32:08.340Z,34.898,141.595,15.3,5.2
2010-03-12T19:29:00.710Z,28.592,142.64,29.4,5.2
2010-03-12T23:19:55.160Z,23.062,94.623,102.1,5.5
2010-03-13T02:53:15.180Z,2.192,133.02,10,5.9
2010-03-13T03:15:01.400Z,-36.685,-73.612,15,5.3
2010-03-13T03:19:07.100Z,-36.725,-73.5,30.7,5.4
2010-03-13T04:53:39.910Z,44.218,-129.355,10,5
2010-03-13T07:12:03.300Z,-34.392,-71.931,3.9,5.1
2010-03-13T10:34:43.360Z,-37.551,-73.465,35,5.8
2010-03-13T12:46:26.380Z,37.594,141.299,76.7,5.6
2010-03-13T14:59:00.970Z,1.323,97.171,19,5.8
2010-03-13T15:22:35.900Z,-34.56,-71.747,36.4,5.2
2010-03-13T20:20:26.360Z,-36.825,-73.702,37.3,5.3
2010-03-13T21:42:38.710Z,52.785,160.356,22.3,5.3
2010-03-14T00:57:44.700Z,-1.692,128.135,53,6.4
2010-03-14T07:31:24.990Z,-34.227,-71.768,35,5.2
2010-03-14T08:08:03.960Z,37.745,141.59,32,6.5
2010-03-14T13:52:22.690Z,-38.502,-73.653,23.2,5.5
2010-03-14T14:01:18.190Z,-38.438,-73.596,35,5
2010-03-14T17:20:24.250Z,-33.338,-179.132,32.7,5.1
2010-03-14T19:09:05.600Z,35.303,74.498,43.6,5.2
2010-03-14T19:10:46.100Z,-34.932,-72.565,32,5
2010-03-14T20:04:54.540Z,-38.526,-73.534,13,5.6
2010-03-14T20:33:13.710Z,-2.746,83.703,28,5.8
2010-03-14T21:17:17.980Z,-7.091,67.978,10,5.4
2010-03-14T22:33:20.680Z,-58.417,-23.567,40,5.6
2010-03-15T00:42:51.900Z,-34.376,-72.035,32.4,5.1
2010-03-15T09:35:27.180Z,28.791,128.45,35,5.2
2010-03-15T11:08:28.960Z,-35.802,-73.158,14,6.2
2010-03-15T12:13:16.550Z,-36.075,-73.178,35,5
2010-03-15T17:00:15.140Z,-41.439,-89.251,10,5.2
2010-03-16T02:21:57.940Z,-36.217,-73.257,18,6.7
2010-03-16T03:04:39.990Z,-36.405,-73.074,42.3,5.9
2010-03-16T09:44:15.510Z,52.139,142.204,9,5.8
2010-03-16T12:25:25.160Z,-17.724,-178.785,554.9,5.4
2010-03-17T00:22:34.050Z,-24.472,-176.043,59.2,5
2010-03-17T04:00:25.150Z,-27.738,-113.217,10,5.3
2010-03-17T04:46:15.060Z,-4.643,102.828,70,5
2010-03-17T15:33:18.840Z,-58.27,-29.735,51.2,5
2010-03-17T17:38:33.060Z,-43.842,-72.569,10,5.4
2010-03-17T18:29:37.580Z,-35.444,-73.041,22.1,5.1
2010-03-17T19:00:06.800Z,-36.596,-72.91,27.1,5
2010-03-17T20:27:04.000Z,-42.5,-83.5,10,5
2010-03-18T01:57:29.570Z,-36.569,-72.773,28.4,5.2
2010-03-18T03:18:22.000Z,-34.361,-72.008,35,5.1
2010-03-18T06:24:16.730Z,-48.618,164.855,10,5.3
2010-03-18T06:28:50.290Z,-48.733,164.672,10,5.6
2010-03-18T06:42:08.840Z,-48.519,164.895,10,5.3
2010-03-18T07:07:32.710Z,1.321,126.343,57.5,5.1
2010-03-18T07:52:29.110Z,34.334,81.759,37.2,5
2010-03-18T08:36:23.590Z,0.849,120.731,28.7,5
2010-03-18T09:14:05.860Z,-23.318,-177.177,158,5.6
2010-03-18T09:32:21.000Z,-44.179,-72.832,4.4,5.2
2010-03-18T18:51:51.190Z,-22.266,-179.557,605.6,5
2010-03-18T19:49:36.000Z,-21.787,-68.64,144.6,5
2010-03-18T21:29:23.960Z,-46.026,166.069,35,5
2010-03-18T23:49:11.480Z,-26.919,-176.415,47,5.2
2010-03-19T02:55:53.220Z,-33.531,-72.172,26.9,5.2
2010-03-19T08:54:44.000Z,-35.541,-73.475,14.4,5.5
2010-03-19T09:30:39.540Z,54.496,110.105,10.3,5.3
2010-03-19T10:50:09.280Z,-5.463,147.52,184.6,5
2010-03-19T14:20:47.540Z,-33.251,-72.113,35,5.2
2010-03-19T17:10:45.000Z,-34.44,-72.04,16.3,5.2
2010-03-19T20:48:46.130Z,17.395,-100.985,20.4,5
2010-03-20T10:04:37.160Z,-34.406,-71.723,39.8,5
2010-03-20T14:00:49.980Z,-3.361,152.245,414.6,6.6
2010-03-20T14:28:33.010Z,-54.475,143.379,10,5.4
2010-03-20T17:21:23.350Z,51.884,-166.404,17.4,5.1
2010-03-20T18:08:08.720Z,19.674,-75.331,14.6,5.6
2010-03-20T19:31:28.840Z,19.76,-75.364,10,5
2010-03-20T21:21:09.000Z,-34.685,-72.084,24.2,5.2
2010-03-20T21:33:06.910Z,19.872,-105.465,63.3,5
2010-03-20T21:55:43.510Z,15.927,-91.294,39.5,5.2
2010-03-21T06:55:37.660Z,-29.413,60.914,10,5
2010-03-21T07:43:10.840Z,-62.607,-159.343,10,5.3
2010-03-21T18:31:04.100Z,-36.344,-73.164,36.2,5.5
2010-03-21T20:59:57.760Z,-22.475,-174.823,78,5.1
2010-03-21T23:41:29.710Z,-14.723,167.194,81.3,5.3
2010-03-22T01:00:41.200Z,-16.186,-69.515,188.7,5.3
2010-03-22T04:36:07.190Z,-17.556,-13.078,10,5.3
2010-03-22T08:52:20.720Z,-41.257,-88.949,10,5.4
2010-03-22T16:26:32.100Z,-15.23,167.548,114.8,5.1
2010-03-22T17:23:21.990Z,46.791,141.845,35,5
2010-03-22T19:58:13.040Z,18.451,120.742,32,5.9
2010-03-22T21:45:26.010Z,-11.987,165.816,35,5.3
2010-03-23T03:44:58.930Z,-34.808,-73.82,35.3,5.1
2010-03-23T06:33:30.290Z,-33.889,-178.74,35,5.2
2010-03-23T15:02:08.030Z,37.487,74.63,50.1,5.1
2010-03-23T15:23:38.080Z,52.958,171.961,15.4,5.3
2010-03-23T15:51:25.400Z,37.463,74.618,49.4,5
2010-03-23T20:19:25.060Z,-15.327,-74.56,53.4,5.2
2010-03-24T00:05:14.580Z,-37.15,-73.557,19.1,5.1
2010-03-24T02:06:10.630Z,32.509,92.708,7,5.7
2010-03-24T02:44:51.770Z,32.516,92.826,19.7,5.4
2010-03-24T09:11:56.060Z,-15.206,-174.123,59.3,5.1
2010-03-24T11:30:12.100Z,-36.543,-73.526,30.7,5
2010-03-24T14:11:31.000Z,38.821,40.138,4.5,5.1
2010-03-24T17:08:28.460Z,14.004,-91.385,56.3,5
2010-03-24T19:50:13.700Z,-17.416,-172.011,19.3,5
2010-03-25T05:29:24.720Z,13.827,120.071,16,6
2010-03-25T11:10:41.620Z,-35.835,-73.046,35,5.3
2010-03-25T13:57:52.000Z,-35.989,-72.725,33.8,5
2010-03-25T15:13:20.100Z,-7.289,128.46,165.3,5.4
2010-03-25T17:53:48.880Z,0.548,126.952,46.7,5
2010-03-26T01:56:37.480Z,-1.098,-78.129,10,5
2010-03-26T05:33:08.370Z,-18.396,-173.184,10,5
2010-03-26T09:36:56.790Z,-1.279,-15.833,10,5
2010-03-26T10:39:02.630Z,-6.326,130.284,124.2,5.7
2010-03-26T14:52:07.230Z,-27.953,-70.821,42,6.3
2010-03-26T18:17:09.810Z,13.364,125.183,5.9,5
2010-03-27T14:16:21.130Z,-11.279,162.97,10,5
2010-03-27T17:28:30.450Z,-52.728,26.137,10,5.1
2010-03-28T00:19:57.380Z,-56.896,147.582,11.1,5
2010-03-28T01:08:24.860Z,-10.152,-78.055,65,5.2
2010-03-28T02:07:24.600Z,-15.394,-175.499,10,5.2
2010-03-28T02:51:00.860Z,-15.329,-175.419,10,5.1
2010-03-28T14:36:34.330Z,-36.139,-73.449,35,5.2
2010-03-28T20:01:05.590Z,-55.139,-128.373,10,5.7
2010-03-28T21:13:45.550Z,-5.609,122.731,36.9,5.1
2010-03-28T21:38:28.000Z,-35.387,-73.385,29.9,6
2010-03-28T21:43:13.550Z,-35.406,-72.897,21.5,5.6
2010-03-29T07:35:06.000Z,-34.881,-71.935,34.1,5.4
2010-03-30T01:02:51.490Z,43.308,138.379,8,5.7
2010-03-30T05:16:14.940Z,-31.227,-178.458,121.5,5.1
2010-03-30T16:54:46.730Z,13.667,92.831,34,6.6
2010-03-30T19:29:13.940Z,-31.455,-178.431,40.3,5
2010-03-31T03:51:02.440Z,51.697,-175.379,54.8,5.1
2010-03-31T06:11:30.940Z,-8.971,117.432,44.9,5
2010-04-01T12:53:07.610Z,-34.649,-71.82,11.8,5.1
2010-04-01T14:07:30.890Z,30.088,69.541,35,5
2010-04-01T15:46:51.000Z,-61.203,153.875,10,5.6
2010-04-01T19:43:02.300Z,-34.199,-72.104,36.4,5.1
2010-04-02T02:42:07.510Z,-7.633,127.485,176.6,5.4
2010-04-02T03:50:22.850Z,-24.646,-176.137,31.6,5
2010-04-02T10:24:49.840Z,17.041,147.275,43.8,5
2010-04-02T19:34:10.840Z,-36.119,-72.697,37.5,5.1
2010-04-02T22:58:07.560Z,-36.227,-72.878,24,6
2010-04-02T23:15:30.340Z,0.8,126.462,97.3,5
2010-04-03T01:35:38.030Z,-31.253,-176.98,40.5,5.3
2010-04-03T03:40:49.860Z,-1.647,128.215,70.5,5
2010-04-04T09:40:59.410Z,-22.419,-179.278,490.5,5.3
2010-04-04T20:28:04.890Z,-17.194,-177.059,29.9,5.6
2010-04-04T22:40:42.360Z,32.2861667,-115.2953333,9.987,7.2
2010-04-04T22:43:00.430Z,32.4533333,-115.632,9.981,5.26
2010-04-04T22:50:17.120Z,32.0986667,-115.0481667,10.011,5.7
2010-04-04T23:15:14.240Z,32.3,-115.2595,9.987,5.43
2010-04-04T23:25:07.190Z,32.2661667,-115.2925,9.987,5.38
2010-04-05T00:07:07.920Z,31.9788333,-115.1341667,9.994,5.22
2010-04-05T07:29:12.160Z,17.857,-81.607,10,5.1
2010-04-05T10:05:44.630Z,-0.183,125.009,25,6.2
2010-04-05T11:23:41.220Z,-42.627,124.949,10,5.1
2010-04-05T12:11:07.520Z,-0.15,125.089,68.7,5.1
2010-04-05T14:40:17.200Z,-0.206,125.042,72.3,5
2010-04-05T22:36:57.230Z,-19.86,-68.842,94.2,5.8
2010-04-06T13:04:44.070Z,-35.043,-72.689,35.6,5.1
2010-04-06T22:15:01.580Z,2.383,97.048,31,7.8
2010-04-06T22:54:06.000Z,2.346,97.17,35,5.3
2010-04-06T23:35:38.230Z,1.911,96.721,28.1,5.1
2010-04-06T23:50:22.540Z,73.782,8.815,12.4,5.3
2010-04-07T04:22:15.930Z,2.63,96.928,35,5.1
2010-04-07T10:04:37.950Z,52.174,-173.525,64.1,5.2
2010-04-07T14:33:01.930Z,-3.76,141.943,23,6
2010-04-08T04:26:10.360Z,-27.665,-175.953,58.7,5
2010-04-08T14:57:53.040Z,-18.152,168.289,35,5.2
2010-04-08T16:44:25.010Z,32.1646667,-115.2683333,9.985,5.29
2010-04-08T23:57:43.690Z,-4.18,35.193,26.3,5.1
2010-04-09T06:04:21.020Z,-21.8,-174.543,30.5,5
2010-04-09T11:50:36.770Z,-62.21,164.688,10,5.2
2010-04-09T16:34:25.960Z,-9.6,149.848,37.2,5.4
2010-04-09T22:23:02.980Z,-28.559,-68.124,117.7,5.8
2010-04-10T02:53:24.100Z,-7.146,129.583,97.4,5.2
2010-04-10T05:06:43.690Z,-36.155,-100.992,10,5.4
2010-04-10T06:16:14.270Z,-4.834,145.687,57.7,5.3
2010-04-10T06:29:59.870Z,-41.081,-89.894,7,5.8
2010-04-10T15:06:34.070Z,-25.68,-70.667,49.5,5.5
2010-04-10T16:54:24.250Z,-20.114,-176.223,273.2,6
2010-04-10T21:29:04.720Z,-34.64,-71.633,54.5,5
2010-04-11T02:19:06.820Z,-12.973,166.523,10,5.8
2010-04-11T03:25:48.940Z,-55.619,-127.114,10,5.3
2010-04-11T04:57:31.030Z,23.251,122.023,35,5.3
2010-04-11T05:59:29.550Z,-5.556,101.728,13.7,5.2
2010-04-11T08:45:12.280Z,-5.196,152.429,41,5.4
2010-04-11T09:40:25.600Z,-10.878,161.116,21,6.9
2010-04-11T13:02:14.050Z,29.509,130.402,45.7,5.1
2010-04-11T22:08:12.790Z,36.965,-3.542,609.8,6.3
2010-04-12T05:51:30.960Z,-4.42,-77.405,41.9,5
2010-04-12T09:48:41.420Z,-8.85,124.065,107.7,5
2010-04-12T10:23:12.380Z,-56.919,147.516,10,5.7
2010-04-12T12:36:44.140Z,-35.535,-105.451,10,5.3
2010-04-12T19:37:01.420Z,-22.366,171.389,47.5,5.1
2010-04-12T20:33:29.640Z,2.383,97.205,57,5
2010-04-12T21:29:24.230Z,16.293,119.69,52.3,5
2010-04-13T00:55:40.600Z,-4.413,153.489,57.8,5.2
2010-04-13T12:30:21.470Z,8.194,-104.222,10,5.1
2010-04-13T12:35:21.790Z,8.445,-103.521,10,5.3
2010-04-13T15:46:34.490Z,-10.71,161.079,40.9,5.2
2010-04-13T20:14:56.830Z,7.805,91.843,21.1,5.2
2010-04-13T20:27:00.640Z,-56.331,-27.311,100.2,5.5
2010-04-13T20:49:07.060Z,23.122,121.441,1.4,5
2010-04-13T23:49:38.330Z,33.165,96.548,17,6.9
2010-04-14T00:01:17.560Z,32.925,96.86,22.8,5.4
2010-04-14T00:12:24.100Z,33.126,96.546,10,5.2
2010-04-14T01:16:58.460Z,-29.076,61.372,10,5.1
2010-04-14T01:25:15.580Z,33.195,96.449,7.6,6.1
2010-04-14T03:15:46.180Z,33.071,96.617,10,5
2010-04-14T05:16:14.400Z,17.969,-101.735,42.6,5.2
2010-04-14T23:54:13.950Z,-13.92,166.747,47.4,5
2010-04-15T13:40:57.490Z,-31.198,-177.846,37.9,5
2010-04-15T20:52:31.440Z,-13.451,-112.167,10,5.6
2010-04-15T22:58:53.900Z,-13.537,-111.977,11.4,5.1
2010-04-16T01:45:15.740Z,54.485,-161.039,34.3,5.7
2010-04-16T03:01:29.400Z,-10.702,165.253,67.5,5.4
2010-04-16T10:01:09.890Z,16.385,-98.179,25.7,5.3
2010-04-16T22:38:27.060Z,-37.503,-73.687,35,5
2010-04-16T22:41:33.880Z,-37.46,-73.732,6,5.7
2010-04-16T22:44:14.350Z,-23.604,-176.959,157.2,5.1
2010-04-16T23:15:36.440Z,-37.42,-73.669,24,5.7
2010-04-17T00:58:58.600Z,32.514,92.826,35,5.3
2010-04-17T07:22:59.270Z,3.739,126.585,35,5.4
2010-04-17T10:02:23.230Z,3.682,126.546,35,5.3
2010-04-17T16:00:22.580Z,-7.03,129.383,157.4,5
2010-04-17T18:09:27.910Z,-5.999,146.641,65.9,5
2010-04-17T20:52:42.190Z,11.678,-86.813,33,5.5
2010-04-17T23:15:22.020Z,-6.669,147.291,53,6.2
2010-04-18T01:38:27.020Z,18,-81.673,10,5
2010-04-18T01:49:38.500Z,-37.159,-73.753,29.9,5.6
2010-04-18T02:52:18.450Z,-37.167,-73.759,19.9,5.1
2010-04-18T05:31:28.350Z,-61.819,161.163,10,5.1
2010-04-18T13:30:58.260Z,14.514,-91.987,63.8,5.6
2010-04-18T20:16:39.400Z,18.136,-68.515,84.5,5.1
2010-04-18T20:28:50.290Z,35.633,67.658,13,5.6
2010-04-19T00:02:36.380Z,19.572,120.434,39.3,5
2010-04-19T07:32:48.890Z,-37.519,-73.68,25.8,5.2
2010-04-20T00:17:08.000Z,-30.794,121.406,0,5.2
2010-04-20T01:00:43.700Z,-55.729,-27.125,39.7,5.3
2010-04-20T02:28:56.700Z,16.297,-98.234,21.2,5
2010-04-21T17:20:29.110Z,-15.271,-173.219,35,6.1
2010-04-22T01:58:08.670Z,-4.597,144.813,117.7,5
2010-04-22T04:02:42.500Z,-15.33,-173.178,75.1,5.3
2010-04-22T05:01:29.340Z,20.228,-45.273,10,5.1
2010-04-22T18:32:19.540Z,-6.613,146.426,123.9,5.4
2010-04-22T19:58:42.160Z,44.121,148.181,42.7,5.1
2010-04-22T23:07:40.500Z,-2.972,142.212,34.5,5
2010-04-23T06:46:20.990Z,13.641,144.681,133,5.3
2010-04-23T09:25:59.200Z,-6.701,147.34,67.1,5.4
2010-04-23T10:03:06.180Z,-37.529,-72.969,32,6
2010-04-24T00:00:16.820Z,-10.355,161.38,40.7,5.1
2010-04-24T00:23:43.490Z,-36.303,-99.775,10.1,5.2
2010-04-24T07:41:00.410Z,-1.912,128.122,27,6
2010-04-24T15:01:12.600Z,34.45,26.01,34.5,5.4
2010-04-24T22:30:47.670Z,-15.914,-172.416,18.6,5.4
2010-04-24T23:33:32.870Z,-13.461,-111.597,10,5.2
2010-04-25T09:38:26.720Z,-20.008,-174.461,79.1,5
2010-04-25T11:21:51.050Z,-5.463,127.804,387.4,5.1
2010-04-25T15:42:23.430Z,-37.526,-72.879,40.6,5
2010-04-25T21:09:44.500Z,-55.606,-27.73,7,5.6
2010-04-26T02:59:52.150Z,22.18,123.623,22,6.5
2010-04-26T08:46:35.820Z,-54.36,-22.954,35,5
2010-04-26T09:25:33.980Z,-11.157,162.351,47.9,5
2010-04-26T11:54:34.120Z,-5.44,35.877,10,5
2010-04-26T17:04:52.660Z,-56.068,-27.936,121.7,5.1
2010-04-26T23:23:50.240Z,33.654,136.977,355.6,5.1
2010-04-27T17:17:09.460Z,-50.175,114.702,10,5.6
2010-04-27T18:15:15.620Z,51.228,178.653,35,5.1
2010-04-27T20:22:27.720Z,30.432,101.424,10,5.1
2010-04-27T22:58:03.900Z,27.192,54.967,21.8,5
2010-04-28T14:05:07.310Z,-7.332,128.632,146.7,5
2010-04-28T18:01:21.250Z,19.392,93.163,35.9,5.2
2010-04-28T20:11:27.290Z,-14.979,-173.586,10,5
2010-04-28T23:04:57.580Z,-14.919,167.39,154.6,5
2010-04-29T00:40:31.710Z,-13.203,167.054,211.6,5
2010-04-29T07:56:34.150Z,-36.858,-73.616,35,5.1
2010-04-29T10:11:54.780Z,-57.179,-24.192,10,5
2010-04-29T13:40:13.000Z,-36.852,-73.176,33.9,5
2010-04-29T16:46:46.230Z,13.502,122.876,42.3,5.2
2010-04-29T23:48:07.830Z,-51.021,139.394,24.2,5.8
2010-04-30T23:11:43.100Z,60.473,-177.877,12,6.5
2010-04-30T23:16:28.640Z,60.478,-177.65,14.9,6.3
2010-05-01T07:26:31.240Z,-14.901,167.455,126.1,5
2010-05-01T14:41:05.000Z,-33.19,-72.307,35.3,5
2010-05-01T16:28:53.000Z,-58.602,-26.362,96.3,5
2010-05-01T16:34:52.480Z,-8.966,117.465,44.7,5.1
2010-05-01T21:01:34.250Z,-21.08,-68.594,108.7,5
2010-05-01T21:18:56.580Z,13.624,92.777,35.8,5
2010-05-01T23:57:15.370Z,14.953,145.447,138.1,5.3
2010-05-02T06:23:23.390Z,57.356,162.198,40.4,5.4
2010-05-02T08:13:17.930Z,29.21,141.98,30.8,5
2010-05-02T14:52:40.030Z,-34.228,-71.877,13,5.9
2010-05-02T21:10:33.480Z,51.588,-175.216,31.6,5.1
2010-05-02T21:17:18.000Z,-23.067,169.426,39.6,5
2010-05-03T09:45:48.520Z,-39.861,78.526,10,5.1
2010-05-03T10:27:45.090Z,29.645,140.951,84,6.1
2010-05-03T14:04:19.390Z,52.612,-163.691,7.8,5.5
2010-05-03T18:39:44.690Z,-37.232,-73.686,35,5.4
2010-05-03T23:09:44.790Z,-38.072,-73.454,19,6.3
2010-05-03T23:30:04.080Z,-0.659,122.563,23.1,5.1
2010-05-04T01:18:02.810Z,-56.737,-140.913,10,5.3
2010-05-04T13:55:06.530Z,-34.152,-72.247,22.3,5.2
2010-05-04T16:09:10.340Z,-15.41,-173.17,10,5.1
2010-05-04T16:12:55.230Z,-21.886,-68.251,91.9,5.3
2010-05-04T16:38:44.840Z,-47.065,-12.107,10,5.3
2010-05-05T09:38:23.000Z,-35.949,-103.058,10,5.9
2010-05-05T15:24:10.680Z,-35.56,-72.939,30.1,5.4
2010-05-05T16:29:03.210Z,-4.054,101.096,27,6.5
2010-05-05T17:09:07.780Z,-6.245,154.854,57.6,5.7
2010-05-05T17:49:03.100Z,-56.784,147.616,10,5.4
2010-05-06T02:42:47.940Z,-18.058,-70.547,37,6.2
2010-05-06T09:13:08.860Z,-3.879,101,27.8,5.2
2010-05-06T09:46:48.000Z,-55.25,-128.25,10,5
2010-05-06T10:29:06.380Z,33.108,71.328,50.6,5
2010-05-06T11:24:28.590Z,-18.768,168.375,65.2,5.1
2010-05-06T11:35:29.520Z,-55.725,-127.942,10,5.8
2010-05-07T04:31:40.720Z,12.999,145.249,35,5.4
2010-05-07T07:39:29.820Z,3.559,127.982,140,5.6
2010-05-07T10:38:12.770Z,-24.865,69.868,10,5
2010-05-07T11:44:46.370Z,-10.408,123.503,11.3,5
2010-05-07T17:46:13.940Z,44.362,-129.467,10,5.5
2010-05-07T18:41:54.300Z,44.403,-129.523,10,5.1
2010-05-07T20:02:18.840Z,44.416,-129.481,10,5
2010-05-07T23:12:10.910Z,16.546,-60.98,34,5.2
2010-05-08T03:22:09.650Z,-8.085,118.259,12,5.9
2010-05-08T05:39:28.080Z,-0.732,122.485,20,5.7
2010-05-08T14:46:46.150Z,-17.935,-175.22,219.2,5
2010-05-08T20:03:21.210Z,45.385,150.003,54.4,5.1
2010-05-09T02:02:37.970Z,-8.169,128.936,37.1,5.4
2010-05-09T03:29:38.560Z,-33.934,-72.063,32.1,5
2010-05-09T05:59:41.620Z,3.748,96.018,38,7.2
2010-05-09T11:38:51.120Z,-1.421,119.299,35,5
2010-05-09T18:44:49.760Z,-55.692,-26.932,35,5.2
2010-05-10T13:05:24.550Z,-12.103,166.214,44.8,5.2
2010-05-11T12:17:47.060Z,3.498,95.845,40.5,5.4
2010-05-12T23:07:56.020Z,-1.34,120.071,34.2,5.1
2010-05-13T02:11:14.030Z,9.178,125.578,68.2,5
2010-05-13T05:35:12.200Z,42.263,-126.499,10,5.3
2010-05-13T20:39:15.240Z,-34.213,-72.143,39,5.2
2010-05-14T12:29:22.300Z,35.9,4.12,2,5.3
2010-05-14T18:49:53.580Z,29.33,51.476,10,5.1
2010-05-15T00:08:43.530Z,-16.689,177.283,10.3,5.1
2010-05-15T15:18:13.230Z,-23.59,-176.646,79.8,5.7
2010-05-16T00:33:06.350Z,0.511,124.657,123,5.8
2010-05-16T01:08:06.940Z,-51.842,28.316,10,5.3
2010-05-16T05:16:10.000Z,18.4,-67.07,113,5.8
