window,key,window_size,fb_1,fb_2,fb_3,fb_4,fb_5,fb_6,fb_7,fb_8,fb_9,fb_10,fb_11
0,G90,15D,3.4222282975994864,7.089408170188939,7.209475820016681,7.916953112123307,3.6803532960473784,3.669747041335944,4.24116364110763,6.024562983816227,6.965308302212535,5.733609764591137,6.516126513327921
0,G53,15D,3.7215856064967987,5.705851674383378,5.417994760723174,4.5950849825294275,5.174223411048845,7.186975445519854,10.041355228601027,15.613055477509187,22.904891948771432,21.44919227242189,20.419861067016193
0,G35,15D,2.3804738574653643,4.964780586484433,4.67780809887248,3.3818437994899786,2.222302947413977,2.0257899064886824,5.238500082606198,6.562166955842907,7.958687322605912,10.4323489530347,9.019423875834502
0,G70,15D,8.213193667051643,8.630757055309013,7.064637449446029,7.895356173289582,8.039253117609324,9.110084568021966,9.564318210221385,11.046584510392318,12.73380699715733,12.660720578996399,8.565712816269901
0,G87,15D,8.655497598465258,7.270424714843446,5.0231984129552005,8.395716988322976,10.411380830272144,9.938727943186915,11.28706702268106,12.013284416159259,10.759757141652893,10.710248419066335,9.609871541752538
0,G104,15D,3.7764157800532523,9.595162653887646,9.648271562664949,11.030941914544888,14.53689514233667,12.40617043664728,9.400139020071515,7.674138932940894,4.967692973272093,4.914503603487915,6.203507039676287
0,G31,15D,2.872918506375005,10.168686495669494,8.908470043411297,5.7759220961896816,4.609958388422207,4.552078559951299,4.534143627144535,4.197314631613155,5.982170668076268,6.385580788764231,6.1602836298139865
0,G100,15D,7.349717402326466,5.181062711427757,3.7235478918206346,7.021681577592614,8.438535130130264,8.47152813057163,6.603248826183424,6.286970986993656,5.83663585884383,6.693513396728598,6.78820232738665
0,G82,15D,12.61028793784404,6.913248343208061,11.146302406730602,13.60329131602467,12.997808169390405,13.503296385242763,11.466104245141736,10.245648737861467,7.832512900717969,7.858112662562896,9.344539304471951
0,G27,15D,5.6416587350161755,3.1874412768331704,6.690603945403326,4.543864327902044,4.174771048562131,6.5040206292331595,7.764735131138254,9.327834410521282,11.464382998448032,11.170548148738748,11.792805869435421
0,G136,15D,3.28285536180134,5.952008902929362,6.989817692275157,8.526572610540716,3.2431753285975335,3.028982946915261,3.421554020429293,5.453944801185432,4.277492539682537,8.892040704116624,13.92246642904805
0,G118,15D,5.967415379483804,12.183211852688375,3.103194234741513,6.617797032623212,5.537590227674254,5.904690518371966,7.143585099315222,7.444708142305219,5.634757490803654,5.188748081981121,5.203307683354291
0,G99,15D,5.228290981952894,6.641052025793649,3.4541214530418323,4.686391683158739,5.18463269771479,5.660914179605563,6.157660820165672,5.235492409050336,7.002645066399558,10.155292805173573,10.298445424797302
